BloodID,BTN,TL,Objective,Whodunnit,ID,PlateID,BirdID,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,Ageclass,Status,BreedGroupID,TerritoryID,SexEstimate,MaxOfMaxOfSeenDate
3787,2473,5998.31337,6,EAF,1654,35,4884,26.6,,15.9,LB,2006,82,2092,27/07/2007,SA,ABX,4259,93,1,02/08/2007
3787,2473,4362.786659,3,EB,1070,10,4884,26.6,,15.9,LB,2006,82,2092,27/07/2007,SA,ABX,4259,93,1,02/08/2007
3553,2721,9191.812979,6,EAF,1641,26,5157,23.6,,14.2,G,2007,82,2129,16/09/2007,CH,CH,4261,95,0,16/09/2007
3789,2481,2845.207031,3,EB,1081,11,4872,24.5,,16.3,RB,2006,82,2226,29/07/2007,A,BrM,4261,95,1,07/09/2015
3688,2399,12763.57739,7,EAF,2045,38,4872,25.8,,16.5,LB,2006,82,2213,19/06/2007,SA,BrM,4261,95,1,07/09/2015
3852,2692,4016.662086,3,EB,1165,71,4872,25.7,,16.2,RB,2006,82,2118,01/09/2007,A,BrM,4261,95,1,07/09/2015
3851,2689,6429.701242,7,EAF,2059,30,1170,24.9,,17.0,RB,1997,82,2118,01/09/2007,A,BrF,4261,95,0,05/08/2008
3812,2495,9114.005801,8,EAF,2876,37,4948,26.0,,16.3,LB,2006,82,2110,16/08/2007,SA,BrM,4262,96,1,09/02/2014
3515,2490,7172.867871,8,EAF,2858,26,5118,25.0,,16.1,LB,2006,82,2110,16/08/2007,SA,SEEN1,4262,96,1,25/06/2015
3515,2490,7231.695756,8,EAF,2859,35,5118,25.0,,16.1,LB,2006,82,2110,16/08/2007,SA,SEEN1,4262,96,1,25/06/2015
3547,2715,4833.093666,6,EAF,1634,26,5151,22.5,,14.1,G,2007,82,2127,09/09/2007,CH,CH,4263,98,1,09/09/2007
3547,2715,8473.772508,7,EAF,2028,30,5151,22.5,,14.1,G,2007,82,2127,09/09/2007,CH,CH,4263,98,1,09/09/2007
3548,2707,9824.471303,7,EAF,2029,29,5152,19.6,,11.0,G,2007,82,2127,09/09/2007,CH,CH,4263,98,0,09/09/2007
3548,2707,10983.37199,6,EAF,1635,26,5152,19.6,,11.0,G,2007,82,2127,09/09/2007,CH,CH,4263,98,0,09/09/2007
3786,2474,3801.187903,3,EB,1071,82,4954,26.2,,16.0,RB,2006,82,2092,27/07/2007,A,ABX,4264,99,1,13/09/2015
3785,2476,3110.99484,3,EB,1074,67,1533,26.1,,16.5,RB,1999,82,2092,27/07/2007,A,BrM,4264,99,1,22/01/2015
3785,2476,115868.9295,3,EB,1073,10,1533,26.1,,16.5,RB,1999,82,2092,27/07/2007,A,BrM,4264,99,1,22/01/2015
3788,2472,2696.457076,3,EB,1069,10,3580,24.2,,14.9,RB,2005,82,2092,27/07/2007,A,BrF,4264,99,0,14/08/2008
3788,2472,3110.68699,6,EAF,1655,23,3580,24.2,,14.9,RB,2005,82,2092,27/07/2007,A,BrF,4264,99,0,14/08/2008
3527,2684,5901.156914,6,EAF,1616,25,5130,24.3,,16.5,G,2007,82,2117,31/08/2007,CH,FL,4267,105,0,10/09/2007
3527,2684,5265.729289,7,EAF,2013,24,5130,24.3,,16.5,G,2007,82,2117,31/08/2007,CH,FL,4267,105,0,10/09/2007
3516,2491,9611.683871,6,EAF,1606,19,5119,23.6,,16.0,G,2007,82,2111,18/08/2007,CH,FL,4269,109,0,02/07/2011
3516,2491,6.636164408,6,EAF,1605,11,5119,23.6,,16.0,G,2007,82,2111,18/08/2007,CH,FL,4269,109,0,02/07/2011
3691,2391,4770.588739,4,EB,1042,34,3501,24.1,,14.9,RB,2005,82,2214,20/06/2007,A,BrF,4273,113,0,25/07/2008
3689,2388,3545.587601,3,EB,1039,87,3486,26.2,,16.8,RB,2005,82,2213,19/06/2007,A,BrM,4274,116,1,15/09/2015
3689,2388,3317.778467,3,EB,1038,6,3486,26.2,,16.8,RB,2005,82,2213,19/06/2007,A,BrM,4274,116,1,15/09/2015
3529,2694,3563.462901,8,EAF,2584,10,5132,23.7,,15.8,LB,2006,82,2118,01/09/2007,SA,ABX,4275,118,0,07/09/2015
3853,2690,5318.034396,3,EB,1164,75,1489,25.2,,16.3,RB,1999,82,2118,01/09/2007,A,BrM,4275,118,1,22/02/2015
3518,2658,7371.785176,6,EAF,1608,25,5121,23.1,,17.0,G,2007,82,2113,23/08/2007,CH,FL,4275,118,1,08/09/2010
3518,2658,10661.0539,7,EAF,2006,24,5121,23.1,,17.0,G,2007,82,2113,23/08/2007,CH,FL,4275,118,1,08/09/2010
3552,2708,7578.580523,6,EAF,1640,26,5156,21.2,,13.4,G,2007,82,2128,15/09/2007,CH,CH,4278,125,0,15/09/2007
3552,2708,7346.902983,7,EAF,2034,30,5156,21.2,,13.4,G,2007,82,2128,15/09/2007,CH,CH,4278,125,0,15/09/2007
3790,2478,5375.82695,3,EB,1076,10,3596,24.0,,15.5,LB,2005,82,2227,30/07/2007,A,ABX,4278,125,0,08/09/2015
3790,2478,6587.23969,6,EAF,1656,23,3596,24.0,,15.5,LB,2005,82,2227,30/07/2007,A,ABX,4278,125,0,08/09/2015
3770,2458,5216.823764,3,EB,1054,89,3641,24.5,,15.5,RB,2005,82,2224,22/07/2007,A,ABX,4279,126,0,22/02/2009
3804,2483,3681.365584,3,EB,1084,88,1886,24.9,,15.4,RB,2002,82,2108,12/08/2007,A,BrM,4283,134,1,16/02/2010
3804,2483,1610.937169,3,EB,1083,11,1886,24.9,,15.4,RB,2002,82,2108,12/08/2007,A,BrM,4283,134,1,16/02/2010
3687,2397,6190.468847,3,EB,1044,89,1581,26.4,,17.3,RB,2000,82,2048,18/06/2007,A,BrM,4284,135,1,05/02/2009
3390,2398,8983.133303,7,EAF,2002,29,5000,26.0,,15.9,LB,2006,82,2048,18/06/2007,SA,H,4284,135,1,21/01/2015
3514,2487,6001.151114,6,EAF,1604,19,5117,23.7,,17.1,G,2007,82,2109,13/08/2007,CH,FL,4284,135,0,07/02/2009
3514,2487,5339.364294,6,EAF,1603,11,5117,23.7,,17.1,G,2007,82,2109,13/08/2007,CH,FL,4284,135,0,07/02/2009
3513,2482,4058.128809,3,EB,1082,11,5116,26.1,,16.2,LB,2006,82,2108,12/08/2007,SA,ABX,4285,137,1,18/04/2013
3817,2504,7192.799203,7,EAF,2057,38,5116,26.3,,16.6,LB,2006,82,2232,20/08/2007,SA,ABX,4285,137,1,18/04/2013
3817,2504,6713.418222,3,EB,1105,12,5116,26.3,,16.6,LB,2006,82,2232,20/08/2007,SA,ABX,4285,137,1,18/04/2013
3817,2504,6482.096007,3,EB,1106,88,5116,26.3,,16.6,LB,2006,82,2232,20/08/2007,SA,ABX,4285,137,1,18/04/2013
3544,2714,11020.65235,7,EAF,2024,24,5148,22.1,,14.1,G,2007,82,2126,08/09/2007,CH,FL,4287,139,1,21/09/2007
3544,2714,6568.970186,6,EAF,1631,26,5148,22.1,,14.1,G,2007,82,2126,08/09/2007,CH,FL,4287,139,1,21/09/2007
3549,2720,7679.545775,6,EAF,1636,26,5153,23.2,,14.5,G,2007,82,2127,09/09/2007,CH,FL,4289,144,1,09/09/2007
3549,2720,8557.869236,7,EAF,2030,25,5153,23.2,,14.5,G,2007,82,2127,09/09/2007,CH,FL,4289,144,1,09/09/2007
3549,2720,6768.546915,7,EAF,2031,26,5153,23.2,,14.5,G,2007,82,2127,09/09/2007,CH,FL,4289,144,1,09/09/2007
3686,2395,3980.600567,4,EB,1043,34,3507,24.0,,14.8,RB,2004,82,2048,18/06/2007,A,BrF,4289,144,0,09/02/2013
3550,2722,5823.388921,6,EAF,1638,26,5154,22.9,,13.5,G,2007,82,2127,09/09/2007,CH,FL,4289,144,0,09/09/2007
3550,2722,7531.832988,7,EAF,2032,27,5154,22.9,,13.5,G,2007,82,2127,09/09/2007,CH,FL,4289,144,0,09/09/2007
3526,2682,4660.508231,6,EAF,1615,25,5129,23.1,,16.7,G,2007,82,2117,31/08/2007,CH,FL,4290,154,1,13/09/2007
3526,2682,6140.788169,7,EAF,2012,24,5129,23.1,,16.7,G,2007,82,2117,31/08/2007,CH,FL,4290,154,1,13/09/2007
3525,2693,5776.102556,6,EAF,1614,25,5128,22.1,,14.1,G,2007,82,2117,31/08/2007,CH,FL,4290,154,0,09/09/2015
3525,2693,7719.579717,7,EAF,2011,24,5128,22.1,,14.1,G,2007,82,2117,31/08/2007,CH,FL,4290,154,0,09/09/2015
3472,2453,5247.152834,7,EAF,2004,37,5075,23.5,,14.1,LB,2006,82,2088,20/07/2007,SA,SEEN2,4291,155,0,18/08/2015
3816,2503,4983.096787,4,EB,1104,35,1890,25.2,,16.0,RB,2003,82,2232,20/08/2007,A,BrM,4293,160,1,30/01/2008
3519,2649,8310.404602,6,EAF,1609,11,5122,23.0,,14.0,G,2007,82,2113,23/08/2007,CH,FL,4294,165,0,23/08/2007
3519,2649,8375.980477,6,EAF,1610,19,5122,23.0,,14.0,G,2007,82,2113,23/08/2007,CH,FL,4294,165,0,23/08/2007
3774,2464,4877.243015,3,EB,1060,9,3517,24.0,,14.4,RB,2005,82,2225,24/07/2007,A,BrF,4296,168,0,29/08/2012
3774,2464,5987.692453,6,EAF,1649,28,3517,24.0,,14.4,RB,2005,82,2225,24/07/2007,A,BrF,4296,168,0,29/08/2012
3772,2460,3104.515056,3,EB,1055,88,4910,23.4,,13.7,LB,2006,82,2225,24/07/2007,SA,ABX,4296,168,0,16/08/2009
3476,2475,3656.511379,3,EB,1072,10,5079,24.7,,15.8,RB,2005,82,2091,26/07/2007,A,AB,4299,173,0,12/08/2009
3784,2471,4186.292559,3,EB,1068,9,4871,24.5,,16.0,RB,2006,82,2091,26/07/2007,A,SEEN1,4299,173,0,05/09/2010
3784,2471,3475.982254,3,EB,1067,10,4871,24.5,,16.0,RB,2006,82,2091,26/07/2007,A,SEEN1,4299,173,0,05/09/2010
3777,2462,2953.32626,3,EB,1058,89,4918,26.2,,15.6,LB,2006,82,2225,24/07/2007,SA,ABX,4300,174,1,28/08/2007
3777,2462,3475.451895,3,EB,1057,82,4918,26.2,,15.6,LB,2006,82,2225,24/07/2007,SA,ABX,4300,174,1,28/08/2007
4112,2381,3654.464195,3,EB,1031,6,4879,25.8,,16.2,LB,2006,82,2212,16/06/2007,SA,ABX,4303,179,1,16/06/2007
4112,2381,3913.650412,3,EB,1032,87,4879,25.8,,16.2,LB,2006,82,2212,16/06/2007,SA,ABX,4303,179,1,16/06/2007
3826,2493,5261.332624,8,EAF,2878,30,4949,24.0,,16.5,LB,2006,82,2233,22/08/2007,SA,BrF,4303,179,0,02/09/2008
3826,2493,5305.797714,8,EAF,2877,26,4949,24.0,,16.5,LB,2006,82,2233,22/08/2007,SA,BrF,4303,179,0,02/09/2008
3823,2654,2525.919312,3,EB,1130,14,2991,25.9,,17.3,RB,2003,82,2233,22/08/2007,A,BrM,4303,179,1,06/09/2015
3809,2479,4697.98733,3,EB,1078,9,3445,26.6,,16.8,RB,2005,82,2230,15/08/2007,A,BrM,4304,172,1,08/01/2008
3809,2479,5560.824978,3,EB,1077,10,3445,26.6,,16.8,RB,2005,82,2230,15/08/2007,A,BrM,4304,172,1,08/01/2008
3517,2695,4408.049814,6,EAF,1607,25,5120,25.7,,15.2,G,2007,82,2112,21/08/2007,CH,FL,4306,407,0,21/08/2007
3517,2695,7622.533954,7,EAF,2005,24,5120,25.7,,15.2,G,2007,82,2112,21/08/2007,CH,FL,4306,407,0,21/08/2007
3769,2457,3957.923093,8,EAF,2619,9,3019,25.3,,16.3,RB,2004,82,2224,22/07/2007,A,BrM,4308,474,1,31/12/2008
3771,2463,4350.684955,3,EB,1059,9,4883,24.2,,14.5,RB,2006,82,2225,24/07/2007,SA,FLOAT,4309,-3,0,04/09/2013
3771,2463,5234.805575,6,EAF,1648,28,4883,24.2,,14.5,RB,2006,82,2225,24/07/2007,SA,FLOAT,4309,-3,0,04/09/2013
3773,2467,3915.042601,3,EB,1063,9,4870,23.7,,14.7,RB,2006,82,2225,24/07/2007,A,FLOAT,4310,-3,0,16/01/2008
3806,2485,3512.266248,3,EB,1086,81,4870,24.3,,14.4,RB,2006,82,2230,15/08/2007,A,FLOAT,4310,-3,0,16/01/2008
3742,2587,2114.977616,3,EB,1110,13,4870,24.0,,13.9,LB,2006,82,2086,17/07/2007,SA,FLOAT,4310,-3,0,16/01/2008
3819,2494,4597.064343,3,EB,1094,9,3572,25.5,,16.8,RB,2005,82,2112,21/08/2007,A,FLOAT,4311,-3,1,25/08/2008
3909,2769,3317.890214,3,EB,1215,77,1804,26.0,,16.3,RB,2003,85,2244,22/01/2008,A,ABX,4315,4,1,28/08/2008
3862,2724,6238.017314,3,EB,1172,61,1740,25.5,,15.1,RB,2001,85,2131,09/01/2008,A,BrF,4316,5,0,24/01/2009
3863,2726,4888.456196,2,EB,1174,11,1187,27.1,,15.9,RB,1996,85,2131,09/01/2008,A,BrM,4316,5,1,05/09/2010
3912,2789,3164.937242,3,EB,1231,61,4939,25.7,,16.2,,2006,85,2244,22/01/2008,A,BrM,4319,8,1,19/08/2010
3912,2789,3672.044448,3,EB,1232,91,4939,25.7,,16.2,,2006,85,2244,22/01/2008,A,BrM,4319,8,1,19/08/2010
3861,2725,3341.890783,3,EB,1173,62,1826,24.4,,15.8,RB,2003,85,2131,09/01/2008,A,BrF,4320,9,0,23/09/2015
3908,2790,4069.31434,3,EB,1233,67,1499,25.3,,16.1,RB,1999,85,2244,22/01/2008,A,BrM,4320,9,1,19/02/2013
3859,2727,3224.749927,3,EB,1175,81,4902,26.5,,16.9,LB,2006,85,2131,09/01/2008,A,BrM,4321,11,1,08/06/2013
3901,2771,2242.18471,3,EB,1216,71,3519,26.5,,16.5,RB,2005,85,2243,20/01/2008,A,BrM,4322,12,1,31/08/2010
3903,2775,4045.529836,8,EAF,2623,7,4964,24.2,,15.4,LB,2006,85,2136,21/01/2008,SA,BrF,4323,13,0,01/09/2010
3906,2772,1840.44913,3,EB,1217,76,1607,25.0,,17.2,RB,2001,85,2136,21/01/2008,A,BrM,4323,13,1,26/02/2015
3565,2770,9357.414013,8,EAF,2590,12,5166,23.3,,14.8,LB,2007,85,2136,21/01/2008,SA,ABX,4322,12,0,19/08/2008
3911,2781,5639.421941,7,EAF,2064,43,4910,24.2,,13.7,LB,2006,85,2244,22/01/2008,A,SEEN1,4315,4,0,16/08/2009
3911,2781,4378.847976,7,EAF,2063,34,4910,24.2,,13.7,LB,2006,85,2244,22/01/2008,A,SEEN1,4315,4,0,16/08/2009
3911,2781,4467.023581,7,EAF,2062,33,4910,24.2,,13.7,LB,2006,85,2244,22/01/2008,A,SEEN1,4315,4,0,16/08/2009
3902,2776,3549.486479,3,EB,1219,79,3500,24.2,,15.2,,2005,85,2136,21/01/2008,A,BrF,4324,14,0,21/08/2009
3904,2784,5116.953961,7,EAF,2061,40,2988,26.2,,,RB,2004,85,2136,21/01/2008,A,BrM,4324,14,1,06/09/2010
3567,2780,4201.688674,3,EB,1224,73,5168,24.1,,13.1,G,2007,85,2136,21/01/2008,J,OFL,4324,14,0,07/09/2010
3566,2774,3163.912635,3,EB,1218,91,5167,26.7,,15.7,G,2007,85,2136,21/01/2008,J,OFL,4324,14,1,25/02/2012
3905,2779,3750.883241,3,EB,1223,62,1762,26.4,,17.2,RB,2002,85,2136,21/01/2008,A,BrM,4325,15,1,15/09/2015
3564,2773,9367.951374,8,EAF,2589,9,5165,24.2,,15.2,G,2007,85,2136,21/01/2008,J,OFL,4325,15,1,01/08/2009
3913,2783,2104.170677,3,EB,1226,83,5099,26.0,,16.3,LB,2006,85,2138,24/01/2008,SA,ABX,4326,16,1,16/09/2009
3900,2778,4621.407677,3,EB,1222,65,3612,26.1,,15.5,RB,2005,85,2243,20/01/2008,A,BrM,4326,16,1,17/02/2010
3558,2723,7834.141143,8,EAF,2587,4,5159,26.2,,14.9,G,2007,85,2131,09/01/2008,J,OFL,4328,22,1,11/09/2009
3870,2734,6781.462872,3,EB,1182,63,2966,25.7,,16.2,RB,2004,85,2132,11/01/2008,A,BrM,4330,24,1,14/09/2015
3928,2806,4832.179797,3,EB,1244,72,4890,25.1,,16.2,LB,2006,85,2142,01/02/2008,A,ABX,4330,24,1,27/02/2015
3910,2787,4427.732112,3,EB,1229,65,4897,26.3,,16.1,LB,2006,85,2244,22/01/2008,A,BrM,4331,25,1,14/02/2010
3864,2731,5082.738059,3,EB,1178,64,3446,23.9,,14.1,RB,2005,85,2238,10/01/2008,A,BrF,4332,26,0,15/03/2010
3866,2728,2941.817093,3,EB,1176,84,5139,23.4,,12.2,G,2007,85,2238,10/01/2008,J,OFL,4332,26,0,21/01/2008
3889,2755,1892.403742,3,EB,1201,20,4875,24.4,,13.7,LB,2006,85,2242,17/01/2008,A,ABX,4334,28,0,19/08/2009
3887,2757,5306.177783,3,EB,1203,20,3615,26.6,,16.5,RB,2005,85,2242,17/01/2008,A,BrM,4337,33,1,28/08/2009
3929,2808,4234.825876,3,EB,1245,69,1787,25.2,,15.2,RB,2002,85,2248,02/02/2008,A,BrM,4339,36,1,02/02/2008
3562,2754,3817.882125,8,EAF,2588,11,5163,24.3,,15.0,LB,2007,85,2134,16/01/2008,SA,ABX,4339,36,0,16/02/2013
3871,2730,3462.279688,8,EAF,2620,16,4941,24.8,,13.5,LB,2006,85,2132,11/01/2008,SA,ABX,4341,39,0,22/08/2014
3894,2764,4702.694296,4,EB,1210,36,4876,24.2,,13.0,RB,2006,85,2135,18/01/2008,A,ABX,4341,39,0,03/02/2008
3927,2805,3411.86813,3,EB,1243,91,1766,,,15.2,RB,2003,85,2142,01/02/2008,A,ABX,4341,39,1,26/08/2008
3869,2729,4174.814959,4,EB,1177,35,1766,25.4,,14.8,RB,2003,85,2132,11/01/2008,A,ABX,4341,39,1,26/08/2008
3927,2805,3273.647747,3,EB,1242,77,1766,,,15.2,RB,2003,85,2142,01/02/2008,A,ABX,4341,39,1,26/08/2008
3868,2733,4683.954028,4,EB,1181,35,1743,25.0,,15.9,RB,2002,85,2132,11/01/2008,A,BrM,4341,39,1,02/01/2009
3867,2735,3053.644452,4,EB,1183,35,1415,24.2,,14.0,RB,1998,85,2132,11/01/2008,A,BrF,4341,39,0,25/01/2013
3876,2741,3581.98721,3,EB,1188,64,3462,24.5,,16.0,RB,2005,85,2239,12/01/2008,A,BrF,4342,40,0,09/09/2015
3916,2785,3195.651869,2,EB,1227,11,1384,23.4,,14.8,RB,1998,85,2139,25/01/2008,A,BrF,4346,46,0,10/08/2009
3915,2792,6927.643841,3,EB,1234,62,1868,26.3,,17.2,,2003,85,2139,25/01/2008,A,BrM,4346,46,1,02/09/2015
3898,2762,3637.222453,3,EB,1208,66,5074,24.0,,13.5,G,2007,85,2135,18/01/2008,J,ABX,4347,47,0,18/07/2008
3907,2777,2104.256777,3,EB,1220,66,5074,24.1,,13.5,LB,2007,85,2136,21/01/2008,SA,ABX,4347,47,0,18/07/2008
3907,2777,4134.083203,3,EB,1221,91,5074,24.1,,13.5,LB,2007,85,2136,21/01/2008,SA,ABX,4347,47,0,18/07/2008
3891,2766,6876.039943,3,EB,1213,62,1752,25.2,,15.9,RB,2002,85,2135,18/01/2008,A,BrM,4347,47,1,30/08/2010
3893,2768,3253.207322,3,EB,1214,72,2990,26.7,,16.5,RB,2004,85,2135,18/01/2008,A,BrM,4348,48,1,17/08/2010
3896,2756,5244.216998,3,EB,1202,20,4896,24.4,,15.0,LB,2006,85,2135,18/01/2008,A,BrF,4348,48,0,09/09/2015
3897,2767,7750.55539,8,EAF,2622,5,4961,24.4,,14.4,LB,2006,85,2135,18/01/2008,SA,ABX,4350,51,0,27/08/2010
3914,2786,2062.25653,3,EB,1228,76,1739,25.3,,16.1,RB,2002,85,2139,25/01/2008,A,BrM,4351,53,1,27/07/2008
3917,2788,3803.405906,3,EB,1230,79,3094,24.9,,16.0,,2004,85,2139,25/01/2008,A,BrF,4351,53,0,23/09/2015
3569,2791,5611.055779,8,EAF,2591,7,5170,25.8,,16.2,G,2007,85,2139,25/01/2008,J,OFL,4351,53,1,02/02/2013
3568,2782,2284.243599,3,EB,1225,66,5169,26.3,,14.9,G,2007,85,2138,24/01/2008,J,OFL,4351,53,1,24/08/2010
3919,2796,2768.728087,3,EB,1236,75,1539,25.4,,15.9,RB,1999,85,2245,27/01/2008,A,BrM,4359,62,1,01/08/2008
3920,2797,4046.670827,3,EB,1237,84,5123,24.2,,14.1,G,2007,85,2245,27/01/2008,J,ABX,4360,63,0,07/09/2012
3563,2765,5924.007998,3,EB,1212,91,5164,24.0,,14.0,G,2007,85,2135,18/01/2008,J,OFL,4363,68,0,13/09/2012
3563,2765,5172.011638,3,EB,1211,73,5164,24.0,,14.0,G,2007,85,2135,18/01/2008,J,OFL,4363,68,0,13/09/2012
3886,2758,1231.591674,4,EB,1204,35,3604,24.2,,14.9,,2005,85,2242,17/01/2008,A,ABX,4365,70,0,01/02/2012
3899,2759,6469.229069,3,EB,1205,20,1742,25.6,,15.2,RB,2002,85,2135,18/01/2008,A,BrM,4366,71,1,28/08/2008
3890,2753,4987.213223,2,EB,1200,11,1244,22.9,,14.9,RB,1997,85,2242,17/01/2008,A,ABX,4366,71,0,17/07/2008
3895,2761,6486.489871,3,EB,1207,20,4878,24.1,,13.9,LB,2006,85,2135,18/01/2008,A,BrF,4366,71,0,30/08/2008
3885,2760,4317.168254,3,EB,1206,72,4894,25.5,,16.9,LB,2006,85,2242,17/01/2008,A,ABX,4366,71,1,13/08/2008
3888,2752,6408.096761,3,EB,1199,20,5077,24.5,,,LB,2007,85,2242,17/01/2008,SA,ABX,4367,72,1,29/07/2015
3892,2763,3691.113804,3,EB,1209,77,1805,24.7,,14.1,RB,2003,85,2135,18/01/2008,A,BrF,4367,72,0,28/08/2010
3875,2742,8207.182809,3,EB,1189,19,1664,23.5,,14.0,RB,2002,85,2239,12/01/2008,A,BrF,4368,74,0,24/01/2009
3877,2740,8391.103678,3,EB,1187,19,2964,25.9,,16.8,RB,2003,85,2239,12/01/2008,A,BrM,4369,75,1,19/01/2008
3872,2739,8116.910136,3,EB,1186,19,1852,24.4,,15.8,RB,2003,85,2239,12/01/2008,A,BrF,4370,76,0,04/08/2014
3873,2737,6394.169245,3,EB,1184,19,4881,28.5,,16.1,RB,2005,85,2239,12/01/2008,A,BrM,4370,76,1,09/01/2009
3878,2744,10428.87294,3,EB,1191,19,4888,26.1,,17.2,LB,2006,85,2240,13/01/2008,A,B,4371,77,1,25/07/2011
3879,2743,4505.460527,3,EB,1190,83,4958,25.4,,14.6,RB,2006,85,2240,13/01/2008,A,B,4371,77,0,15/09/2015
3880,2745,7468.235877,3,EB,1192,19,2963,24.5,,16.7,RB,2003,85,2241,14/01/2008,A,ABX,4378,86,0,29/07/2010
3925,2803,3931.680354,3,EB,1241,63,2978,24.3,,15.3,RB,2003,85,2247,31/01/2008,A,BrF,4378,86,0,18/07/2013
3881,2747,2925.171456,3,EB,1196,20,3089,26.8,,18.2,,2004,85,2241,14/01/2008,A,BrM,4378,86,1,14/09/2015
3874,2738,6787.899404,3,EB,1185,19,4912,23.4,,14.7,LB,2006,85,2239,12/01/2008,A,ABX,4378,86,0,25/08/2008
3883,2748,4647.804776,8,EAF,2621,17,4944,25.0,,16.3,LB,2006,85,2133,15/01/2008,SA,SEEN1,4384,94,1,02/01/2009
3884,2750,4460.207446,3,EB,1197,20,1871,25.7,,16.4,,2003,85,2134,16/01/2008,A,BrM,4384,94,1,06/01/2009
3865,2732,6458.54282,7,EAF,2060,39,4887,26.2,,16.0,LB,2006,85,2238,10/01/2008,A,ABX,4396,112,1,23/08/2010
3865,2732,5838.283517,3,EB,1180,91,4887,26.2,,16.0,LB,2006,85,2238,10/01/2008,A,ABX,4396,112,1,23/08/2010
3865,2732,6675.908139,3,EB,1179,61,4887,26.2,,16.0,LB,2006,85,2238,10/01/2008,A,ABX,4396,112,1,23/08/2010
3559,2736,4407.771368,7,EAF,2035,29,5160,24.0,,14.3,G,2007,85,2132,11/01/2008,J,OFL,4396,112,0,26/08/2012
3570,2794,3018.748887,8,EAF,2592,11,5171,24.1,,13.9,G,2007,85,2139,25/01/2008,J,OFL,4404,127,0,28/08/2008
3924,2802,5808.507173,8,EAF,2879,29,1886,25.0,,16.4,RB,2002,85,2246,30/01/2008,A,BrM,4407,134,1,16/02/2010
3573,2807,5619.793795,8,EAF,2594,14,5174,24.2,,15.4,LB,2007,85,2142,01/02/2008,SA,ABX,4407,134,0,18/08/2015
3923,2801,5374.86381,3,EB,1240,81,4847,23.7,,13.1,LB,2005,85,2246,30/01/2008,A,SEEN1,4408,135,0,21/07/2008
3923,2801,5197.686157,8,EAF,2624,6,4847,23.7,,13.1,LB,2005,85,2246,30/01/2008,A,SEEN1,4408,135,0,21/07/2008
3921,2800,4122.882948,6,EAF,1670,28,3574,23.3,,14.0,,2005,85,2141,29/01/2008,A,BrF,4409,137,0,18/09/2015
3921,2800,3473.069581,3,EB,1239,64,3574,23.3,,14.0,,2005,85,2141,29/01/2008,A,BrF,4409,137,0,18/09/2015
3922,2799,3046.78418,3,EB,1238,65,4866,26.4,,16.9,LB,2005,85,2141,29/01/2008,A,BrM,4409,137,1,04/02/2013
3572,2798,4066.002961,7,EAF,2036,35,5173,24.2,,14.6,LB,2007,85,2141,29/01/2008,SA,SEEN1,4409,137,0,21/09/2015
3571,2795,3573.684158,8,EAF,2593,14,5172,26.0,,16.0,LB,2007,85,2140,26/01/2008,SA,SEEN1,4419,165,1,24/02/2010
3918,2793,4999.03045,3,EB,1235,82,4919,23.2,,14.5,LB,2006,85,2140,26/01/2008,A,BrF,4420,167,0,27/01/2012
3911,2781,5639.421941,7,EAF,2064,43,4910,24.2,,13.7,LB,2006,85,2244,22/01/2008,A,ABX,4421,168,0,16/08/2009
3911,2781,4378.847976,7,EAF,2063,34,4910,24.2,,13.7,LB,2006,85,2244,22/01/2008,A,ABX,4421,168,0,16/08/2009
3911,2781,4467.023581,7,EAF,2062,33,4910,24.2,,13.7,LB,2006,85,2244,22/01/2008,A,ABX,4421,168,0,16/08/2009
3883,2748,4647.804776,8,EAF,2621,17,4944,25.0,,16.3,LB,2006,85,2133,15/01/2008,SA,ABX,4423,171,1,02/01/2009
3882,2746,4991.389894,3,EB,1194,76,1872,24.7,,14.2,RB,2003,85,2133,15/01/2008,A,BrF,4423,171,0,26/06/2012
3882,2746,6027.730578,3,EB,1193,19,1872,24.7,,14.2,RB,2003,85,2133,15/01/2008,A,BrF,4423,171,0,26/06/2012
3882,2746,1793.316096,3,EB,1195,91,1872,24.7,,14.2,RB,2003,85,2133,15/01/2008,A,BrF,4423,171,0,26/06/2012
3560,2749,4615.105129,8,EAF,2860,28,5161,26.1,,13.8,G,2007,85,2133,15/01/2008,J,OFL,4423,171,1,05/02/2009
3561,2751,2561.774395,3,EB,1198,73,5162,23.9,,14.2,RB,2006,85,2133,15/01/2008,A,BrF,4425,174,0,05/08/2015
3926,2804,5649.130883,8,EAF,2625,18,3576,26.2,,16.5,,2005,85,2142,01/02/2008,A,BrM,4430,403,1,14/02/2010
3956,3000,7093.098554,3,EB,1262,69,1750,26.1,,16.8,RB,2002,87,2158,13/07/2008,A,BrM,4495,1,1,17/09/2015
3977,3028,3175.959297,3,EB,1280,77,1763,23.7,,14.5,RB,2002,87,2165,18/07/2008,A,BrF,4497,3,0,26/09/2013
3961,3018,2941.957988,4,EB,1274,36,4829,25.4,,16.7,RB,2006,87,2161,16/07/2008,A,BrM,4497,3,1,14/02/2010
3597,3014,4385.898425,8,EAF,2601,14,5199,25.6,,15.1,G,2008,87,2161,16/07/2008,OFL,ABX,4497,3,1,05/08/2010
