Island,Year,TerritoryID,TerritoryNumber,TQcorrected,FieldPeriodID,PeriodStart,SummerIndex
CN,2010,155,101.1,33374.59296,104,30/06/2010,1
CN,2010,157,102,11520.03397,104,30/06/2010,1
CN,2010,159,103.1,19215.19598,104,30/06/2010,1
CN,2010,160,104,10183.14402,104,30/06/2010,1
CN,2010,165,108,35418.36186,104,30/06/2010,1
CN,2010,167,110,1414.91,104,30/06/2010,1
CN,2010,168,111,41798.0058,104,30/06/2010,1
CN,2010,169,112,50855.65327,104,30/06/2010,1
CN,2010,171,114,10036.64682,104,30/06/2010,1
CN,2010,173,116,26500.13071,104,30/06/2010,1
CN,2010,174,117,52818.3607,104,30/06/2010,1
CN,2010,177,120,17100.69749,104,30/06/2010,1
CN,2010,178,121,19979.10793,104,30/06/2010,1
CN,2010,179,122,19759.22813,104,30/06/2010,1
CN,2010,401,123,13033.78355,104,30/06/2010,1
CN,2010,403,124,,104,30/06/2010,1
CN,2010,407,126,42063.66061,104,30/06/2010,1
CN,2010,472,132,,104,30/06/2010,1
CN,2010,477,131,12317.1257,104,30/06/2010,1
CN,2010,478,127,6927.592746,104,30/06/2010,1
CN,2010,479,130,20107.65398,104,30/06/2010,1
CN,2010,480,129,10998.11465,104,30/06/2010,1
CN,2010,481,133,22192.31831,104,30/06/2010,1
CN,2010,490,134,31542.85049,104,30/06/2010,1
CN,2010,515,135,14414.66028,104,30/06/2010,1
CN,2010,516,136,4370.943375,104,30/06/2010,1
CN,2011,1,1,64571.27961,105,25/06/2011,0.98
CN,2011,1,1,,110,25/11/2011,0
CN,2011,2,1.1,70720.52249,105,25/06/2011,0.98
CN,2011,2,1.1,,110,25/11/2011,0
CN,2011,3,2,163317.2925,105,25/06/2011,0.98
CN,2011,3,2,,110,25/11/2011,0
CN,2011,8,5,108250.4439,105,25/06/2011,0.98
CN,2011,8,5,,110,25/11/2011,0
CN,2011,9,6,107631.9279,105,25/06/2011,0.98
CN,2011,9,6,,110,25/11/2011,0
CN,2011,11,6.5,77311.81023,105,25/06/2011,0.98
CN,2011,11,6.5,,110,25/11/2011,0
CN,2011,12,7,100467.5469,105,25/06/2011,0.98
CN,2011,12,7,,110,25/11/2011,0
CN,2011,13,8,151829.9675,105,25/06/2011,0.98
CN,2011,13,8,,110,25/11/2011,0
CN,2011,14,9,24307.19481,105,25/06/2011,0.98
CN,2011,14,9,,110,25/11/2011,0
CN,2011,15,10,100300.4271,105,25/06/2011,0.98
CN,2011,15,10,,110,25/11/2011,0
CN,2011,16,11,52406.80431,105,25/06/2011,0.98
CN,2011,16,11,,110,25/11/2011,0
CN,2011,20,15,102715.927,105,25/06/2011,0.98
CN,2011,20,15,,110,25/11/2011,0
CN,2011,24,18,54768.85417,105,25/06/2011,0.98
CN,2011,24,18,,110,25/11/2011,0
CN,2011,26,20,64457.76152,105,25/06/2011,0.98
CN,2011,26,20,,110,25/11/2011,0
CN,2011,27,21,56634.67206,105,25/06/2011,0.98
CN,2011,27,21,,110,25/11/2011,0
CN,2011,28,22,27388.48408,105,25/06/2011,0.98
CN,2011,28,22,,110,25/11/2011,0
CN,2011,30,23,26809.16976,105,25/06/2011,0.98
CN,2011,30,23,,110,25/11/2011,0
CN,2011,32,24,58604.30478,105,25/06/2011,0.98
CN,2011,32,24,,110,25/11/2011,0
CN,2011,33,25,62297.82053,105,25/06/2011,0.98
CN,2011,33,25,,110,25/11/2011,0
CN,2011,34,26,71690.19557,105,25/06/2011,0.98
CN,2011,34,26,,110,25/11/2011,0
CN,2011,36,26.5,65804.86352,105,25/06/2011,0.98
CN,2011,36,26.5,,110,25/11/2011,0
CN,2011,39,28.1,41369.40257,105,25/06/2011,0.98
CN,2011,39,28.1,,110,25/11/2011,0
CN,2011,40,29,21842.64682,105,25/06/2011,0.98
CN,2011,40,29,,110,25/11/2011,0
CN,2011,41,30,,110,25/11/2011,0
CN,2011,42,30.1,43420.40357,105,25/06/2011,0.98
CN,2011,42,30.1,,110,25/11/2011,0
CN,2011,43,30.2,59580.90228,105,25/06/2011,0.98
CN,2011,43,30.2,,110,25/11/2011,0
CN,2011,45,32,55817.61606,105,25/06/2011,0.98
CN,2011,45,32,,110,25/11/2011,0
CN,2011,46,32.5,72597.10291,105,25/06/2011,0.98
CN,2011,46,32.5,,110,25/11/2011,0
CN,2011,47,33,43336.75326,105,25/06/2011,0.98
CN,2011,47,33,,110,25/11/2011,0
CN,2011,48,33.1,22992.64036,105,25/06/2011,0.98
CN,2011,48,33.1,,110,25/11/2011,0
CN,2011,50,34.5,28428.68825,105,25/06/2011,0.98
CN,2011,50,34.5,,110,25/11/2011,0
CN,2011,51,35,23368.15849,105,25/06/2011,0.98
CN,2011,51,35,,110,25/11/2011,0
CN,2011,53,37,70962.51993,105,25/06/2011,0.98
CN,2011,53,37,,110,25/11/2011,0
CN,2011,54,38,95059.91671,105,25/06/2011,0.98
CN,2011,54,38,,110,25/11/2011,0
CN,2011,55,39,21369.46146,105,25/06/2011,0.98
CN,2011,55,39,,110,25/11/2011,0
CN,2011,57,41,45942.87275,105,25/06/2011,0.98
CN,2011,57,41,,110,25/11/2011,0
CN,2011,58,41.1,43926.28437,105,25/06/2011,0.98
CN,2011,58,41.1,,110,25/11/2011,0
CN,2011,59,42,10610.09467,105,25/06/2011,0.98
CN,2011,59,42,,110,25/11/2011,0
CN,2011,60,43,44664.33588,105,25/06/2011,0.98
CN,2011,60,43,,110,25/11/2011,0
CN,2011,61,44,34463.0869,105,25/06/2011,0.98
CN,2011,61,44,,110,25/11/2011,0
CN,2011,62,45,9869.980499,105,25/06/2011,0.98
CN,2011,62,45,,110,25/11/2011,0
CN,2011,63,46,35180.25546,105,25/06/2011,0.98
CN,2011,63,46,,110,25/11/2011,0
CN,2011,67,47,17867.98791,105,25/06/2011,0.98
CN,2011,67,47,,110,25/11/2011,0
CN,2011,68,47.1,22101.78876,105,25/06/2011,0.98
CN,2011,68,47.1,,110,25/11/2011,0
CN,2011,69,48,16306.67308,105,25/06/2011,0.98
CN,2011,69,48,,110,25/11/2011,0
CN,2011,70,49,65600.54261,105,25/06/2011,0.98
CN,2011,70,49,,110,25/11/2011,0
CN,2011,71,50,44706.41144,105,25/06/2011,0.98
CN,2011,71,50,,110,25/11/2011,0
CN,2011,72,50.1,39334.82599,105,25/06/2011,0.98
CN,2011,72,50.1,,110,25/11/2011,0
CN,2011,74,51.1,28706.46781,105,25/06/2011,0.98
CN,2011,74,51.1,,110,25/11/2011,0
CN,2011,75,51.2,23132.21821,105,25/06/2011,0.98
CN,2011,75,51.2,,110,25/11/2011,0
CN,2011,77,52.1,59769.07494,105,25/06/2011,0.98
CN,2011,77,52.1,,110,25/11/2011,0
CN,2011,79,53,75445.98513,105,25/06/2011,0.98
CN,2011,79,53,,110,25/11/2011,0
CN,2011,81,54,24822.22781,105,25/06/2011,0.98
CN,2011,81,54,,110,25/11/2011,0
CN,2011,82,55,72541.88053,105,25/06/2011,0.98
CN,2011,82,55,,110,25/11/2011,0
CN,2011,83,56,40221.12739,105,25/06/2011,0.98
CN,2011,83,56,,110,25/11/2011,0
CN,2011,85,57.1,15483.85143,105,25/06/2011,0.98
CN,2011,85,57.1,,110,25/11/2011,0
CN,2011,86,58,14471.56017,105,25/06/2011,0.98
CN,2011,86,58,,110,25/11/2011,0
CN,2011,87,59,19673.6621,105,25/06/2011,0.98
CN,2011,87,59,,110,25/11/2011,0
CN,2011,88,59.1,24568.60882,105,25/06/2011,0.98
CN,2011,88,59.1,,110,25/11/2011,0
CN,2011,90,60.1,34325.89655,105,25/06/2011,0.98
CN,2011,90,60.1,,110,25/11/2011,0
CN,2011,92,62,35315.57789,105,25/06/2011,0.98
CN,2011,92,62,,110,25/11/2011,0
CN,2011,94,63,29672.26131,105,25/06/2011,0.98
CN,2011,94,63,,110,25/11/2011,0
CN,2011,95,64,39349.32465,105,25/06/2011,0.98
CN,2011,95,64,,110,25/11/2011,0
CN,2011,96,65,32449.52836,105,25/06/2011,0.98
CN,2011,96,65,,110,25/11/2011,0
CN,2011,98,66,24470.78057,105,25/06/2011,0.98
CN,2011,98,66,,110,25/11/2011,0
CN,2011,99,67,4565.125628,105,25/06/2011,0.98
CN,2011,99,67,,110,25/11/2011,0
CN,2011,100,68,14097.02379,105,25/06/2011,0.98
CN,2011,100,68,,110,25/11/2011,0
CN,2011,101,69,8667.336683,105,25/06/2011,0.98
CN,2011,101,69,,110,25/11/2011,0
CN,2011,105,73,23961.24623,105,25/06/2011,0.98
CN,2011,105,73,,110,25/11/2011,0
CN,2011,109,76,71831.17039,105,25/06/2011,0.98
CN,2011,109,76,,110,25/11/2011,0
CN,2011,110,77,82078.79197,105,25/06/2011,0.98
CN,2011,110,77,,110,25/11/2011,0
CN,2011,111,77.1,67693.80103,105,25/06/2011,0.98
CN,2011,111,77.1,,110,25/11/2011,0
CN,2011,112,78,78502.9892,105,25/06/2011,0.98
CN,2011,112,78,,110,25/11/2011,0
CN,2011,116,81,11298.70945,105,25/06/2011,0.98
CN,2011,116,81,,110,25/11/2011,0
CN,2011,118,82.1,3355.677005,105,25/06/2011,0.98
CN,2011,118,82.1,,110,25/11/2011,0
CN,2011,121,83,310.488,105,25/06/2011,0.98
CN,2011,121,83,,110,25/11/2011,0
CN,2011,123,84,24347.93176,105,25/06/2011,0.98
CN,2011,123,84,,110,25/11/2011,0
CN,2011,125,85,37519.02848,105,25/06/2011,0.98
CN,2011,125,85,,110,25/11/2011,0
CN,2011,126,86,12410.1005,105,25/06/2011,0.98
CN,2011,126,86,,110,25/11/2011,0
CN,2011,127,87,36361.84411,105,25/06/2011,0.98
CN,2011,127,87,,110,25/11/2011,0
CN,2011,128,87.1,30217.16583,105,25/06/2011,0.98
CN,2011,128,87.1,,110,25/11/2011,0
CN,2011,129,88,29755.69395,105,25/06/2011,0.98
CN,2011,129,88,,110,25/11/2011,0
CN,2011,134,92,16998.51431,105,25/06/2011,0.98
CN,2011,134,92,,110,25/11/2011,0
CN,2011,135,92.1,11446.08477,105,25/06/2011,0.98
CN,2011,135,92.1,,110,25/11/2011,0
CN,2011,137,93,6547.793336,105,25/06/2011,0.98
CN,2011,137,93,,110,25/11/2011,0
CN,2011,138,94,7070.698827,105,25/06/2011,0.98
CN,2011,138,94,,110,25/11/2011,0
CN,2011,139,94.1,,110,25/11/2011,0
CN,2011,140,94.2,4934.472362,105,25/06/2011,0.98
CN,2011,140,94.2,,110,25/11/2011,0
CN,2011,154,101,9324.308178,105,25/06/2011,0.98
CN,2011,154,101,,110,25/11/2011,0
CN,2011,155,101.1,7178.291457,105,25/06/2011,0.98
CN,2011,155,101.1,,110,25/11/2011,0
CN,2011,157,102,21107.81778,105,25/06/2011,0.98
CN,2011,157,102,,110,25/11/2011,0
CN,2011,159,103.1,21770.11725,105,25/06/2011,0.98
CN,2011,159,103.1,,110,25/11/2011,0
CN,2011,160,104,9893.786851,105,25/06/2011,0.98
CN,2011,160,104,,110,25/11/2011,0
CN,2011,165,108,7344.443337,105,25/06/2011,0.98
CN,2011,165,108,,110,25/11/2011,0
CN,2011,167,110,508.64,105,25/06/2011,0.98
CN,2011,167,110,,110,25/11/2011,0
CN,2011,168,111,122354.1095,105,25/06/2011,0.98
CN,2011,168,111,,110,25/11/2011,0
CN,2011,169,112,20845.59789,105,25/06/2011,0.98
CN,2011,169,112,,110,25/11/2011,0
CN,2011,171,114,44914.48936,105,25/06/2011,0.98
CN,2011,171,114,,110,25/11/2011,0
CN,2011,173,116,25328.88752,105,25/06/2011,0.98
CN,2011,173,116,,110,25/11/2011,0
CN,2011,174,117,77593.30335,105,25/06/2011,0.98
CN,2011,174,117,,110,25/11/2011,0
CN,2011,177,120,5275.457286,105,25/06/2011,0.98
CN,2011,177,120,,110,25/11/2011,0
CN,2011,178,121,24792.59675,105,25/06/2011,0.98
CN,2011,178,121,,110,25/11/2011,0
CN,2011,179,122,8562.045535,105,25/06/2011,0.98
CN,2011,179,122,,110,25/11/2011,0
CN,2011,401,123,36017.30523,105,25/06/2011,0.98
CN,2011,401,123,,110,25/11/2011,0
CN,2011,407,126,86349.18126,105,25/06/2011,0.98
CN,2011,407,126,,110,25/11/2011,0
CN,2011,477,131,24991.74215,105,25/06/2011,0.98
CN,2011,477,131,,110,25/11/2011,0
CN,2011,478,127,76793.22938,105,25/06/2011,0.98
CN,2011,478,127,,110,25/11/2011,0
CN,2011,479,130,35163.31044,105,25/06/2011,0.98
CN,2011,479,130,,110,25/11/2011,0
CN,2011,480,129,20135.93963,105,25/06/2011,0.98
CN,2011,480,129,,110,25/11/2011,0
CN,2011,481,133,158468.0864,105,25/06/2011,0.98
CN,2011,481,133,,110,25/11/2011,0
CN,2011,490,134,74902.10262,105,25/06/2011,0.98
CN,2011,490,134,,110,25/11/2011,0
CN,2011,515,135,51321.10505,105,25/06/2011,0.98
CN,2011,515,135,,110,25/11/2011,0
CN,2011,530,38.1,,110,25/11/2011,0
CN,2012,1,1,11385.10831,116,04/06/2012,1
CN,2012,2,1.1,45617.02101,116,04/06/2012,1
CN,2012,3,2,16579.04646,116,04/06/2012,1
CN,2012,8,5,20087.66403,116,04/06/2012,1
CN,2012,9,6,23258.14334,116,04/06/2012,1
CN,2012,11,6.5,32196.61455,116,04/06/2012,1
CN,2012,12,7,26208.18452,116,04/06/2012,1
CN,2012,13,8,21544.86717,116,04/06/2012,1
CN,2012,14,9,14990.32277,116,04/06/2012,1
CN,2012,15,10,12998.29333,116,04/06/2012,1
CN,2012,16,11,8903.39328,116,04/06/2012,1
CN,2012,20,15,29581.66642,116,04/06/2012,1
CN,2012,24,18,7951.721917,116,04/06/2012,1
CN,2012,26,20,20758.54529,116,04/06/2012,1
CN,2012,27,21,8886.46056,116,04/06/2012,1
CN,2012,28,22,7103.258868,116,04/06/2012,1
CN,2012,30,23,3891.49574,116,04/06/2012,1
CN,2012,32,24,12479.40783,116,04/06/2012,1
CN,2012,33,25,19197.79981,116,04/06/2012,1
CN,2012,34,26,8627.102415,116,04/06/2012,1
CN,2012,36,26.5,22142.11196,116,04/06/2012,1
CN,2012,39,28.1,9117.55704,116,04/06/2012,1
CN,2012,40,29,5618.37999,116,04/06/2012,1
CN,2012,41,30,11123.79737,116,04/06/2012,1
CN,2012,43,30.2,6404.300415,116,04/06/2012,1
CN,2012,45,32,7442.493828,116,04/06/2012,1
CN,2012,46,32.5,25568.17722,116,04/06/2012,1
CN,2012,47,33,24063.39688,116,04/06/2012,1
CN,2012,48,33.1,16477.86382,116,04/06/2012,1
CN,2012,50,34.5,7604.967283,116,04/06/2012,1
CN,2012,51,35,14398.90045,116,04/06/2012,1
CN,2012,53,37,37330.62695,116,04/06/2012,1
CN,2012,54,38,,116,04/06/2012,1
CN,2012,55,39,7670.487543,116,04/06/2012,1
CN,2012,57,41,9536.531602,116,04/06/2012,1
CN,2012,58,41.1,4830.340835,116,04/06/2012,1
CN,2012,59,42,15499.6494,116,04/06/2012,1
CN,2012,60,43,14001.03218,116,04/06/2012,1
CN,2012,61,44,8139.485221,116,04/06/2012,1
CN,2012,62,45,7767.158704,116,04/06/2012,1
CN,2012,63,46,5045.141452,116,04/06/2012,1
CN,2012,67,47,7041.909002,116,04/06/2012,1
CN,2012,68,47.1,8594.370455,116,04/06/2012,1
CN,2012,70,49,8728.617558,116,04/06/2012,1
CN,2012,71,50,10233.35289,116,04/06/2012,1
CN,2012,72,50.1,2875.483785,116,04/06/2012,1
CN,2012,75,51.2,8823.212164,116,04/06/2012,1
CN,2012,77,52.1,29921.31788,116,04/06/2012,1
CN,2012,79,53,12409.25479,116,04/06/2012,1
CN,2012,80,53.1,7818.887727,116,04/06/2012,1
CN,2012,81,54,8592.421034,116,04/06/2012,1
CN,2012,82,55,10123.66763,116,04/06/2012,1
CN,2012,83,56,8728.408475,116,04/06/2012,1
CN,2012,85,57.1,5586.273742,116,04/06/2012,1
CN,2012,86,58,15724.0605,116,04/06/2012,1
CN,2012,87,59,1319.666275,116,04/06/2012,1
CN,2012,88,59.1,5913.254432,116,04/06/2012,1
CN,2012,90,60.1,5498.684251,116,04/06/2012,1
CN,2012,92,62,4677.409759,116,04/06/2012,1
CN,2012,94,63,17117.22522,116,04/06/2012,1
CN,2012,95,64,11627.05329,116,04/06/2012,1
CN,2012,96,65,5042.761211,116,04/06/2012,1
CN,2012,98,66,22950.84389,116,04/06/2012,1
CN,2012,99,67,2859.54408,116,04/06/2012,1
CN,2012,100,68,8071.366834,116,04/06/2012,1
CN,2012,101,69,7062.094221,116,04/06/2012,1
CN,2012,105,73,16997.6676,116,04/06/2012,1
CN,2012,109,76,21010.72594,116,04/06/2012,1
CN,2012,110,77,19301.16006,116,04/06/2012,1
CN,2012,111,77.1,16700.29452,116,04/06/2012,1
CN,2012,112,78,3653.29436,116,04/06/2012,1
CN,2012,116,81,9865.481999,116,04/06/2012,1
CN,2012,118,82.1,3392.814454,116,04/06/2012,1
CN,2012,121,83,8027.103,116,04/06/2012,1
CN,2012,123,84,2108.076202,116,04/06/2012,1
CN,2012,125,85,7832.931668,116,04/06/2012,1
CN,2012,126,86,6837.577889,116,04/06/2012,1
CN,2012,127,87,8372.239385,116,04/06/2012,1
CN,2012,128,87.1,10116.78526,116,04/06/2012,1
CN,2012,129,88,6383.379603,116,04/06/2012,1
CN,2012,134,92,4597.606401,116,04/06/2012,1
CN,2012,135,92.1,4967.344221,116,04/06/2012,1
CN,2012,137,93,5839.967373,116,04/06/2012,1
CN,2012,138,94,13766.37536,116,04/06/2012,1
CN,2012,139,94.1,5629.952261,116,04/06/2012,1
CN,2012,140,94.2,1826.961195,116,04/06/2012,1
CN,2012,154,101,11940.69254,116,04/06/2012,1
CN,2012,155,101.1,5999.065885,116,04/06/2012,1
CN,2012,157,102,7766.120676,116,04/06/2012,1
CN,2012,159,103.1,9102.509296,116,04/06/2012,1
CN,2012,160,104,6217.953891,116,04/06/2012,1
CN,2012,165,108,472.26,116,04/06/2012,1
CN,2012,167,110,3825.315429,116,04/06/2012,1
CN,2012,168,111,18558.19674,116,04/06/2012,1
CN,2012,169,112,10229.78894,116,04/06/2012,1
CN,2012,171,114,,116,04/06/2012,1
CN,2012,173,116,4924.43959,116,04/06/2012,1
CN,2012,174,117,5520.209627,116,04/06/2012,1
CN,2012,177,120,1062.241206,116,04/06/2012,1
CN,2012,178,121,8407.586009,116,04/06/2012,1
CN,2012,179,122,28398.51922,116,04/06/2012,1
CN,2012,401,123,5600.691497,116,04/06/2012,1
CN,2012,407,126,26672.04071,116,04/06/2012,1
CN,2012,477,131,28392.51975,116,04/06/2012,1
CN,2012,478,127,17087.31702,116,04/06/2012,1
CN,2012,479,130,15808.04338,116,04/06/2012,1
CN,2012,480,129,5157.964169,116,04/06/2012,1
CN,2012,481,133,33145.49116,116,04/06/2012,1
CN,2012,490,134,18722.0072,116,04/06/2012,1
CN,2012,515,135,5871.200668,116,04/06/2012,1
CN,2012,516,136,11059.85264,116,04/06/2012,1
CN,2012,544,120.1,621.685165,116,04/06/2012,1
CN,2013,1,1,14170.97687,118,22/01/2013,0
CN,2013,1,1,12525.67959,122,18/06/2013,1
CN,2013,2,1.1,33054.96551,118,22/01/2013,0
CN,2013,2,1.1,16017.05563,122,18/06/2013,1
CN,2013,3,2,45971.5644,118,22/01/2013,0
CN,2013,3,2,18049.22309,122,18/06/2013,1
CN,2013,8,5,24560.14937,118,22/01/2013,0
CN,2013,8,5,,122,18/06/2013,1
CN,2013,9,6,62840.74781,118,22/01/2013,0
CN,2013,9,6,47646.56105,122,18/06/2013,1
CN,2013,11,6.5,58609.89148,118,22/01/2013,0
CN,2013,11,6.5,43509.62849,122,18/06/2013,1
CN,2013,12,7,41492.56833,118,22/01/2013,0
CN,2013,12,7,32690.81833,122,18/06/2013,1
CN,2013,13,8,68229.70658,118,22/01/2013,0
CN,2013,13,8,42776.84733,122,18/06/2013,1
CN,2013,14,9,31891.70923,118,22/01/2013,0
CN,2013,14,9,27187.13568,122,18/06/2013,1
CN,2013,15,10,244637.9546,118,22/01/2013,0
CN,2013,15,10,35187.41192,122,18/06/2013,1
CN,2013,16,11,15843.68609,118,22/01/2013,0
CN,2013,16,11,32202.06873,122,18/06/2013,1
CN,2013,20,15,52123.83865,118,22/01/2013,0
CN,2013,20,15,25006.82816,122,18/06/2013,1
CN,2013,24,18,43280.10488,118,22/01/2013,0
CN,2013,24,18,40327.94846,122,18/06/2013,1
CN,2013,26,20,28051.93128,118,22/01/2013,0
CN,2013,26,20,22774.32001,122,18/06/2013,1
CN,2013,27,21,21891.47881,118,22/01/2013,0
CN,2013,27,21,22224.98202,122,18/06/2013,1
CN,2013,28,22,18284.19862,118,22/01/2013,0
CN,2013,28,22,17497.30253,122,18/06/2013,1
CN,2013,30,23,12977.86066,118,22/01/2013,0
CN,2013,30,23,18191.91955,122,18/06/2013,1
CN,2013,32,24,20064.68286,118,22/01/2013,0
CN,2013,32,24,14212.98176,122,18/06/2013,1
CN,2013,33,25,21527.53543,118,22/01/2013,0
CN,2013,33,25,28374.89151,122,18/06/2013,1
CN,2013,34,26,7904.955211,118,22/01/2013,0
CN,2013,34,26,18129.10024,122,18/06/2013,1
CN,2013,36,26.5,44744.5057,118,22/01/2013,0
CN,2013,36,26.5,25926.60444,122,18/06/2013,1
CN,2013,39,28.1,15378.26749,118,22/01/2013,0
CN,2013,39,28.1,12096.54608,122,18/06/2013,1
CN,2013,40,29,18747.77802,118,22/01/2013,0
CN,2013,40,29,9110.907304,122,18/06/2013,1
CN,2013,41,30,87904.96,118,22/01/2013,0
CN,2013,41,30,14844.14362,122,18/06/2013,1
CN,2013,42,30.1,16601.15135,118,22/01/2013,0
CN,2013,42,30.1,,122,18/06/2013,1
CN,2013,43,30.2,29467.68507,118,22/01/2013,0
CN,2013,45,32,36079.71722,118,22/01/2013,0
CN,2013,45,32,23227.92113,122,18/06/2013,1
CN,2013,46,32.5,62561.65373,118,22/01/2013,0
CN,2013,46,32.5,51475.15421,122,18/06/2013,1
CN,2013,47,33,49777.17015,118,22/01/2013,0
CN,2013,47,33,32827.29669,122,18/06/2013,1
CN,2013,48,33.1,42749.81334,118,22/01/2013,0
CN,2013,48,33.1,37494.87393,122,18/06/2013,1
CN,2013,50,34.5,24984.9469,118,22/01/2013,0
CN,2013,50,34.5,20555.8608,122,18/06/2013,1
CN,2013,51,35,43450.48812,118,22/01/2013,0
CN,2013,51,35,46565.11496,122,18/06/2013,1
CN,2013,53,37,55231.435,118,22/01/2013,0
CN,2013,53,37,69753.95401,122,18/06/2013,1
CN,2013,54,38,,118,22/01/2013,0
CN,2013,55,39,21907.41601,118,22/01/2013,0
CN,2013,55,39,12446.95722,122,18/06/2013,1
CN,2013,57,41,24945.53257,118,22/01/2013,0
CN,2013,57,41,23582.63325,122,18/06/2013,1
CN,2013,58,41.1,27962.30812,118,22/01/2013,0
CN,2013,58,41.1,16278.27594,122,18/06/2013,1
CN,2013,59,42,28288.2351,118,22/01/2013,0
CN,2013,59,42,4584.07246,122,18/06/2013,1
CN,2013,60,43,36115.86679,118,22/01/2013,0
CN,2013,60,43,28834.51647,122,18/06/2013,1
CN,2013,61,44,24531.75531,118,22/01/2013,0
CN,2013,61,44,17447.02484,122,18/06/2013,1
CN,2013,62,45,20640.79242,118,22/01/2013,0
CN,2013,62,45,14854.90296,122,18/06/2013,1
CN,2013,63,46,22839.01082,118,22/01/2013,0
CN,2013,63,46,22715.5263,122,18/06/2013,1
CN,2013,67,47,27705.44736,118,22/01/2013,0
CN,2013,67,47,20651.29973,122,18/06/2013,1
CN,2013,68,47.1,32050.35782,118,22/01/2013,0
CN,2013,68,47.1,28339.82137,122,18/06/2013,1
CN,2013,70,49,4455.531406,118,22/01/2013,0
CN,2013,70,49,35553.04314,122,18/06/2013,1
CN,2013,71,50,13342.57358,118,22/01/2013,0
CN,2013,71,50,47630.10779,122,18/06/2013,1
CN,2013,72,50.1,12229.20626,118,22/01/2013,0
CN,2013,72,50.1,27304.05104,122,18/06/2013,1
CN,2013,75,51.2,64186.80155,118,22/01/2013,0
CN,2013,75,51.2,20914.66147,122,18/06/2013,1
CN,2013,77,52.1,32759.2991,118,22/01/2013,0
CN,2013,77,52.1,18013.92307,122,18/06/2013,1
CN,2013,79,53,15829.40049,118,22/01/2013,0
CN,2013,79,53,15616.12134,122,18/06/2013,1
CN,2013,80,53.1,18253.51557,118,22/01/2013,0
CN,2013,80,53.1,13255.74911,122,18/06/2013,1
CN,2013,81,54,30296.73227,118,22/01/2013,0
CN,2013,81,54,45282.27482,122,18/06/2013,1
CN,2013,82,55,28448.91957,118,22/01/2013,0
CN,2013,82,55,43644.74625,122,18/06/2013,1
CN,2013,83,56,33945.3896,118,22/01/2013,0
CN,2013,83,56,23977.67014,122,18/06/2013,1
CN,2013,84,57,,118,22/01/2013,0
CN,2013,85,57.1,5968.581968,122,18/06/2013,1
CN,2013,86,58,18021.16583,118,22/01/2013,0
CN,2013,86,58,7239.027279,122,18/06/2013,1
CN,2013,87,59,4555.025025,118,22/01/2013,0
CN,2013,88,59.1,20291.04763,118,22/01/2013,0
CN,2013,88,59.1,22329.96323,122,18/06/2013,1
CN,2013,90,60.1,12683.5928,118,22/01/2013,0
CN,2013,90,60.1,8843.856493,122,18/06/2013,1
CN,2013,92,62,16209.28563,118,22/01/2013,0
CN,2013,92,62,8832.641559,122,18/06/2013,1
CN,2013,94,63,13194.6079,118,22/01/2013,0
CN,2013,94,63,11693.25433,122,18/06/2013,1
CN,2013,95,64,11675.21608,118,22/01/2013,0
CN,2013,95,64,2085.324174,122,18/06/2013,1
CN,2013,96,65,16971.79946,118,22/01/2013,0
CN,2013,96,65,5908.372045,122,18/06/2013,1
CN,2013,98,66,31685.95779,118,22/01/2013,0
CN,2013,98,66,12178.5942,122,18/06/2013,1
CN,2013,99,67,24265.44724,118,22/01/2013,0
CN,2013,99,67,23300.85071,122,18/06/2013,1
CN,2013,100,68,12176.22312,118,22/01/2013,0
CN,2013,100,68,17761.39084,122,18/06/2013,1
CN,2013,101,69,15887.72209,118,22/01/2013,0
CN,2013,101,69,12526.3363,122,18/06/2013,1
CN,2013,105,73,35315.05379,118,22/01/2013,0
CN,2013,105,73,,122,18/06/2013,1
CN,2013,109,76,18269.2445,118,22/01/2013,0
CN,2013,109,76,17816.86203,122,18/06/2013,1
CN,2013,110,77,16619.71312,118,22/01/2013,0
CN,2013,110,77,14512.72,122,18/06/2013,1
CN,2013,111,77.1,12128.62917,118,22/01/2013,0
CN,2013,111,77.1,9481.318489,122,18/06/2013,1
CN,2013,112,78,22000.25126,118,22/01/2013,0
CN,2013,112,78,29298.77805,122,18/06/2013,1
CN,2013,116,81,22619.89532,118,22/01/2013,0
CN,2013,116,81,7802.073504,122,18/06/2013,1
CN,2013,118,82.1,2102.184,118,22/01/2013,0
CN,2013,118,82.1,1329.033574,122,18/06/2013,1
CN,2013,121,83,8889.608543,118,22/01/2013,0
CN,2013,121,83,6828.552564,122,18/06/2013,1
CN,2013,123,84,6875.716161,118,22/01/2013,0
CN,2013,123,84,10044.20934,122,18/06/2013,1
CN,2013,125,85,19906.26947,118,22/01/2013,0
CN,2013,125,85,2211.739623,122,18/06/2013,1
CN,2013,126,86,27274.17497,118,22/01/2013,0
CN,2013,126,86,17256.41387,122,18/06/2013,1
CN,2013,127,87,42998.99497,118,22/01/2013,0
CN,2013,127,87,13432.58412,122,18/06/2013,1
CN,2013,128,87.1,17638.02655,118,22/01/2013,0
CN,2013,128,87.1,15312.64508,122,18/06/2013,1
CN,2013,129,88,31633.93112,118,22/01/2013,0
CN,2013,129,88,25571.0302,122,18/06/2013,1
CN,2013,134,92,13036.85058,118,22/01/2013,0
CN,2013,134,92,7716.943339,122,18/06/2013,1
