BloodID,TL,BirdID,Ageclass,RightTarsus,LeftTarsus,OccasionDate,OccasionID,MinOfFieldPeriodID,BreedGroupID,TerritoryID,Status,MaxOfMaxOfSeenDate,LayYear,SexEstimate,BodyMass
3228,2803.89946,3642,A,25.4,,30/08/2006,1938,75,3852,128,ABX,16/01/2007,2005,1,15.0
3229,32.85899417,3094,A,25.4,,30/08/2006,1938,75,3798,53,BrF,17/01/2015,2004,0,17.1
3230,5654.366828,1523,A,26.2,,30/08/2006,1938,75,3802,58,BrM,31/01/2013,1999,1,17.8
3231,6609.410812,4904,CH,24.8,,01/09/2006,1941,75,3791,43,FL,25/01/2015,2006,0,15.5
3232,4863.073661,1384,A,23.4,,01/09/2006,1941,75,3793,46,BrF,10/08/2009,1998,0,15.2
3240,9742.051544,4905,CH,24.2,,02/09/2006,1942,75,3799,54,FL,18/01/2007,2006,0,14.9
3241,7808.325204,4908,CH,24.6,,03/09/2006,1944,75,3832,95,FL,28/07/2007,2006,0,16.0
3245,3421.092067,4910,CH,24.4,,12/09/2006,1947,75,3868,168,FL,16/08/2009,2006,0,14.5
3248,10355.78205,4917,CH,23.9,,12/09/2006,1946,75,3767,9,FL,23/02/2015,2006,0,16.1
3283,11431.03248,1605,A,23.8,,06/01/2007,1955,77,3884,8,BrF,24/02/2015,2000,0,13.6
3288,8326.771848,4935,CH,23.2,,19/09/2006,1950,75,3835,99,FL,01/09/2010,2006,0,
3289,3626.696268,4939,SA,25.6,,06/01/2007,1955,77,3881,4,ABX,19/08/2010,2006,1,16.3
3289,11409.00975,4939,SA,25.6,,06/01/2007,1955,77,3881,4,ABX,19/08/2010,2006,1,16.3
3289,11759.86984,4939,SA,25.6,,06/01/2007,1955,77,3881,4,ABX,19/08/2010,2006,1,16.3
3291,4766.133681,4855,SA,23.1,,06/01/2007,1955,77,3884,8,ABX,07/01/2007,2006,0,12.8
3293,8096.700546,3489,A,25.8,,08/01/2007,1958,77,3899,28,BrM,08/01/2007,2005,1,17.0
3296,5448.875212,3498,A,24.2,,07/01/2007,1957,77,3993,172,BrF,07/01/2007,2005,0,13.2
3299,4186.715817,1848,A,26.0,,09/01/2007,1959,77,3897,26,BrM,13/03/2010,2003,1,15.9
3303,4061.656572,4944,J,25.7,,10/01/2007,1961,77,3987,171,OFL,02/01/2009,2006,1,15.0
3307,3625.952855,1491,A,24.8,,12/01/2007,1966,77,3942,85,BrF,23/08/2010,1999,0,
3310,4118.771966,3456,A,26.2,,09/01/2007,1959,77,3905,38,BrM,21/02/2015,2004,1,18.2
3313,4747.616471,1608,A,24.6,,13/01/2007,1967,77,3962,116,BrM,13/01/2007,2000,1,15.6
3314,1599.417527,3567,SA,24.7,,11/01/2007,1964,77,3941,83,BrF,17/06/2014,2004,0,
3323,3955.679973,2982,A,25.6,,15/01/2007,1970,77,3990,177,BrF,25/07/2007,2003,0,16.0
3325,3775.303201,1672,A,23.9,,14/01/2007,1969,77,3952,99,BrF,27/01/2007,2001,0,15.8
3328,3968.783756,1617,A,24.7,,15/01/2007,1970,77,3976,140,BrF,03/12/2011,2000,0,14.4
3329,5968.454585,1494,A,24.0,,14/01/2007,1969,77,3976,140,BrM,22/01/2015,1999,1,16.3
3334,4687.484753,1808,A,26.8,,17/01/2007,1972,77,3986,169,BrM,26/01/2008,2003,1,18.4
3339,5389.597238,1868,A,26.5,,18/01/2007,1973,77,3911,46,BrM,24/01/2015,2003,1,18.5
3341,2906.85477,507,A,26.1,,23/01/2007,1976,77,3900,30,BrM,26/08/2008,1993,1,15.9
3344,2098.897791,4967,FL,26.1,,23/01/2007,1977,77,3899,28,FL,02/03/2010,2006,1,14.3
3347,4082.966846,1669,A,25.1,,24/01/2007,1978,77,3928,68,BrF,20/01/2015,2001,0,13.8
3349,4072.536266,1897,A,26.7,,24/01/2007,1978,77,3928,68,BrM,17/02/2010,2003,1,18.2
3350,11892.01698,4969,FL,24.5,,24/01/2007,1978,77,3889,14,FL,16/02/2009,2006,0,14.2
3356,4671.175865,3022,A,23.6,,25/01/2007,1980,77,3921,59,BrF,12/02/2014,2004,0,15.1
3357,4159.254071,3463,A,25.9,,29/01/2007,1983,77,3888,13,ABX,30/08/2007,2004,1,16.9
3358,4060.870276,1800,A,24.8,,25/01/2007,1980,77,3918,55,ABX,20/08/2007,2002,0,14.8
3362,3609.053626,1305,A,24.2,,26/01/2007,1981,77,3927,67,BrF,12/02/2009,1998,0,14.8
3369,3913.916141,1559,A,24.4,,13/06/2007,2040,77,3894,23,BrF,10/09/2009,1999,0,14.8
3371,3250.692846,1187,A,26.9,,13/06/2007,2040,77,3882,5,BrM,05/09/2010,1996,1,16.8
3375,27013.48113,4829,SA,25.3,,13/06/2007,2040,77,3878,1,ABX,14/02/2010,2006,1,16.8
3378,5221.543431,2960,A,25.5,,13/06/2007,2040,77,3879,2,BrM,24/02/2015,2003,1,15.5
3381,6008.562412,1740,A,25.2,,13/06/2007,2040,77,3882,5,BrF,24/01/2009,2001,0,15.5
3382,3854.750428,1702,A,24.5,,13/06/2007,2040,77,3894,23,BrM,31/08/2010,2002,1,16.2
3385,6489.473118,1031,A,27.0,,14/06/2007,2043,82,4244,74,BrM,09/03/2010,1996,1,17.9
3386,5335.346607,2980,A,25.6,,14/06/2007,2043,82,4190,3,BrM,08/01/2008,2004,1,15.8
3388,8544.006517,1710,A,26.0,,15/06/2007,2044,82,4247,77,BrM,27/01/2015,2002,1,16.9
3390,8836.207707,5000,SA,26.0,,18/06/2007,2048,82,4284,135,H,21/01/2015,2006,1,15.9
3394,7518.397343,4876,SA,24.8,,15/06/2007,2044,82,4216,39,ABX,03/02/2008,2006,0,13.7
3468,1633.777484,5071,FL,26.4,,17/07/2007,2086,82,4191,4,OFL,26/08/2010,2007,1,15.5
3471,2022.125473,5074,J,24.0,,20/07/2007,2088,82,4222,47,OFL,18/07/2008,2007,0,13.1
3474,3758.658802,5077,J,24.7,,25/07/2007,2090,82,4243,72,OFL,25/02/2015,2007,1,14.5
3476,3656.511379,5079,A,24.7,,26/07/2007,2091,82,4299,173,AB,12/08/2009,2005,0,15.8
3477,2919.198178,5080,J,24.7,,27/07/2007,2092,82,4259,93,ABX,17/02/2010,2007,0,14.3
3496,2640.833224,5099,SA,25.8,,04/08/2007,2100,82,4201,16,ABX,16/09/2009,2006,1,17.0
3513,4058.128809,5116,SA,26.1,,12/08/2007,2108,82,4285,137,ABX,18/04/2013,2006,1,16.2
3517,7815.234119,5120,CH,25.7,,21/08/2007,2112,82,4306,407,FL,21/08/2007,2007,0,15.2
3518,16402.76192,5121,CH,23.1,,23/08/2007,2113,82,4275,118,FL,08/09/2010,2007,1,17.0
3520,4354.741925,5123,FL,24.7,,23/08/2007,2113,82,4235,63,OFL,07/09/2012,2007,0,14.9
3522,11714.05793,5125,CH,21.4,,27/08/2007,2115,82,4222,47,FL,30/01/2014,2007,0,12.8
3523,29029.87636,5126,CH,24.0,,27/08/2007,2116,82,4222,47,FL,09/09/2007,2007,1,15.8
3524,25042.32581,5127,CH,21.4,,27/08/2007,2115,82,4195,9,FL,25/08/2008,2007,0,14.6
3525,7439.055698,5128,CH,22.1,,31/08/2007,2117,82,4290,154,FL,17/02/2015,2007,0,14.1
3526,5423.988835,5129,CH,23.1,,31/08/2007,2117,82,4290,154,FL,13/09/2007,2007,1,16.7
3527,3172.328906,5130,CH,24.3,,31/08/2007,2117,82,4267,105,FL,10/09/2007,2007,0,16.5
3528,3032.827987,5131,CH,25.8,,31/08/2007,2117,82,4223,48,FL,08/09/2007,2007,1,13.2
3531,4504.339309,5134,CH,24.3,,01/09/2007,2119,82,4202,20,FL,25/08/2008,2007,0,15.0
3532,13516.35308,5135,CH,21.4,,01/09/2007,2119,82,4254,86,CH,11/09/2007,2007,0,12.0
3533,3360.618943,5136,CH,22.9,,01/09/2007,2118,82,4254,86,FL,11/09/2007,2007,0,14.3
3534,6702.664216,5137,CH,24.6,,02/09/2007,2120,82,4247,77,FL,25/08/2008,2007,0,15.6
3535,4093.432594,5138,CH,23.8,,03/09/2007,2121,82,4191,4,FL,15/09/2007,2007,0,15.0
3537,8190.872663,5140,CH,23.1,,05/09/2007,2122,82,4219,43,FL,26/08/2009,2007,0,15.6
3539,1060.242783,5142,CH,22.2,,05/09/2007,2122,82,4206,25,FL,16/09/2007,2007,0,15.0
3540,6718.432992,5144,CH,25.7,,06/09/2007,2124,82,4224,50,FL,11/06/2013,2007,1,17.7
3542,16275.18671,5146,CH,19.3,,07/09/2007,2125,82,4252,83,FL,14/01/2008,2007,1,13.2
3544,17646.62036,5148,CH,22.1,,08/09/2007,2126,82,4287,139,FL,21/09/2007,2007,1,14.1
3545,15144.60048,5149,CH,18.0,,09/09/2007,2127,82,4230,58,FL,25/01/2008,2007,1,11.5
3546,7571.97555,5150,CH,15.1,,09/09/2007,2127,82,4253,85,CH,09/09/2007,2007,0,10.3
3546,9426.639965,5150,CH,15.1,,09/09/2007,2127,82,4253,85,CH,09/09/2007,2007,0,10.3
3547,14462.61088,5151,CH,22.5,,09/09/2007,2127,82,4263,98,CH,09/09/2007,2007,1,14.1
3548,13278.93966,5152,CH,19.6,,09/09/2007,2127,82,4263,98,CH,09/09/2007,2007,0,11.0
3549,8726.872146,5153,CH,23.2,,09/09/2007,2127,82,4289,144,FL,09/09/2007,2007,1,14.5
3549,9695.790855,5153,CH,23.2,,09/09/2007,2127,82,4289,144,FL,09/09/2007,2007,1,14.5
3550,5929.835955,5154,CH,22.9,,09/09/2007,2127,82,4289,144,FL,09/09/2007,2007,0,13.5
3551,18558.94535,5155,CH,23.6,,15/09/2007,2128,82,4225,51,FL,05/09/2010,2007,0,15.1
3552,7862.130831,5156,CH,21.2,,15/09/2007,2128,82,4278,125,CH,15/09/2007,2007,0,13.4
3553,7424.381183,5157,CH,23.6,,16/09/2007,2129,82,4261,95,CH,16/09/2007,2007,0,14.2
3559,2944.644262,5160,J,24.0,,11/01/2008,2132,85,4396,112,OFL,26/08/2012,2007,0,14.3
3561,2561.774395,5162,A,23.9,,15/01/2008,2133,85,4425,174,BrF,26/02/2015,2006,0,14.2
3563,5172.011638,5164,J,24.0,,18/01/2008,2135,85,4363,68,OFL,13/09/2012,2007,0,14.0
3566,3163.912635,5167,J,26.7,,21/01/2008,2136,85,4324,14,OFL,25/02/2012,2007,1,15.7
3567,4201.688674,5168,J,24.1,,21/01/2008,2136,85,4324,14,OFL,07/09/2010,2007,0,13.1
3568,2284.243599,5169,J,26.3,,24/01/2008,2138,85,4351,53,OFL,24/08/2010,2007,1,14.9
3618,1023.258971,5220,OFL,25.4,,25/07/2008,2175,87,4600,168,OFL,16/07/2011,2008,1,16.8
3618,2234.855484,5220,OFL,25.4,,25/07/2008,2175,87,4600,168,OFL,16/07/2011,2008,1,16.8
3618,3094.900774,5220,OFL,25.4,,25/07/2008,2175,87,4600,168,OFL,16/07/2011,2008,1,16.8
3622,1287.897504,5224,FL,23.7,,26/07/2008,2178,87,4547,71,OFL,05/09/2013,2008,0,15.0
3622,2538.275287,5224,FL,23.7,,26/07/2008,2178,87,4547,71,OFL,05/09/2013,2008,0,15.0
3622,2865.407882,5224,FL,23.7,,26/07/2008,2178,87,4547,71,OFL,05/09/2013,2008,0,15.0
3624,8225.637122,5226,CH,24.3,,26/07/2008,2178,87,4589,137,FL,17/02/2015,2008,1,16.6
3633,5483.880378,5235,FL,24.3,,30/07/2008,2182,87,4544,68,FL,17/01/2015,2008,1,16.1
3635,4410.271543,5237,FL,26.2,,31/07/2008,2183,87,4529,48,OFL,10/09/2012,2008,1,17.1
3651,5763.331961,5254,FL,26.1,,08/08/2008,2193,87,4586,129,FL,06/02/2013,2008,1,15.8
3657,4592.558551,5260,OFL,26.2,,11/08/2008,2198,87,4583,126,OFL,22/02/2009,2008,1,16.0
3659,7106.666754,5262,OFL,26.8,,11/08/2008,2198,87,4542,66,OFL,08/09/2010,2008,1,16.6
3662,4773.174023,5265,FL,24.2,,16/08/2008,2201,87,4576,112,OFL,18/02/2010,2008,0,13.9
3664,11735.68921,5267,SA,24.5,,16/08/2008,2201,87,4570,101,ABX,24/02/2015,2007,0,14.5
3665,2963.034049,5268,SA,24.2,,18/08/2008,2202,87,4567,98,ABX,07/09/2010,2007,0,13.9
3666,5736.431158,5269,FL,25.2,,19/08/2008,2203,87,4590,138,FL,04/09/2010,2008,1,15.0
3672,6626.304293,1415,A,24.5,,15/06/2007,2044,82,4216,39,BrF,25/01/2013,1998,0,14.6
3680,2938.182144,1831,A,25.6,,17/06/2007,2041,82,4229,57,BrM,17/06/2007,2003,1,17.2
3682,5910.278958,2964,A,26.3,,16/06/2007,2212,82,4245,75,BrM,19/01/2008,2003,1,17.1
3683,1638.990085,1852,A,24.6,,16/06/2007,2212,82,4246,76,BrF,04/08/2014,2003,0,15.5
3686,3980.600567,3507,A,24.0,,18/06/2007,2048,82,4289,144,BrF,09/02/2013,2004,0,14.8
3687,6190.468847,1581,A,26.4,,18/06/2007,2048,82,4284,135,BrM,05/02/2009,2000,1,17.3
3688,18353.40055,4872,SA,25.8,,19/06/2007,2213,82,4261,95,BrM,17/02/2015,2006,1,16.5
3689,3317.778467,3486,A,26.2,,19/06/2007,2213,82,4274,116,BrM,26/01/2015,2005,1,16.8
3690,6184.09209,3089,A,26.9,,20/06/2007,2214,82,4254,86,BrM,25/01/2015,2004,1,17.2
3691,4770.588739,3501,A,24.1,,20/06/2007,2214,82,4273,113,BrF,25/07/2008,2005,0,14.9
3694,4267.920942,2978,A,24.7,,20/06/2007,2214,82,4254,86,BrF,18/07/2013,2003,0,15.2
3695,431.3120946,2963,A,25.1,,20/06/2007,2214,82,4254,86,H,29/07/2010,2003,0,15.0
3696,9696.846132,4886,SA,25.6,,20/06/2007,2214,82,4254,86,ABX,28/08/2007,2006,1,16.0
3697,2875.053466,1782,A,24.1,,21/06/2007,2052,82,4240,70,BrF,25/08/2010,2002,0,15.0
3698,3348.036453,1881,A,25.7,,21/06/2007,2052,82,4240,70,BrM,24/01/2015,2003,1,16.2
3699,14099.32729,1742,A,25.1,,21/06/2007,2052,82,4241,71,BrM,28/08/2008,2002,1,15.6
3739,2231.156092,1532,A,23.9,,17/07/2007,2086,82,4191,4,BrF,08/09/2010,1999,0,14.2
3739,4117.066246,1532,A,23.9,,17/07/2007,2086,82,4191,4,BrF,08/09/2010,1999,0,14.2
3740,2795.250779,911,A,26.4,,17/07/2007,2086,82,4191,4,BrM,08/09/2010,1994,1,16.6
3741,2817.252291,1614,A,24.0,,17/07/2007,2086,82,4196,11,BrF,20/08/2008,2001,0,15.0
3742,2114.977616,4870,SA,24.0,,17/07/2007,2086,82,4310,-3,FLOAT,16/01/2008,2006,0,13.9
3743,1757.960833,1804,A,26.0,,17/07/2007,2086,82,4191,4,ABX,28/08/2008,2003,1,16.2
3744,2749.34073,1187,A,26.4,,17/07/2007,2086,82,4192,5,BrM,05/09/2010,1996,1,16.0
3745,2265.665253,4939,SA,25.6,,17/07/2007,2086,82,4191,4,ABX,19/08/2010,2006,1,15.9
3746,1475.960783,4969,SA,24.5,,17/07/2007,2221,82,4199,14,ABX,16/02/2009,2006,0,14.2
3747,4332.333653,1767,A,26.8,,17/07/2007,2086,82,4196,11,BrM,17/08/2007,2002,1,15.0
3748,4241.40615,2966,A,25.7,,18/07/2007,2222,82,4205,24,BrM,03/02/2015,2004,1,16.1
3749,2279.632785,1702,A,24.0,,18/07/2007,2222,82,4204,23,BrM,31/08/2010,2002,1,16.0
3750,5572.052244,1031,A,26.3,,18/07/2007,2222,82,4244,74,BrM,09/03/2010,1996,1,17.9
3751,4883.170256,4888,SA,25.3,,19/07/2007,2087,82,4247,77,AB,25/07/2011,2006,1,17.5
3752,1383.540986,1664,A,23.5,,19/07/2007,2087,82,4244,74,BrF,24/01/2009,2002,0,14.1
3753,7842.146275,1503,A,24.5,,19/07/2007,2087,82,4210,30,BrF,05/02/2008,1999,0,17.0
3754,5077.636192,1765,A,24.6,,19/07/2007,2223,82,4222,47,BrF,25/02/2012,2002,0,14.9
3755,2565.311942,1848,A,25.8,,19/07/2007,2087,82,4207,26,BrM,13/03/2010,2003,1,16.4
3756,5201.838156,1752,A,25.0,,19/07/2007,2087,82,4222,47,BrM,30/08/2010,2002,1,16.3
3756,12005.40939,1752,A,25.0,,19/07/2007,2087,82,4222,47,BrM,30/08/2010,2002,1,16.3
3757,1436.017252,3446,A,23.6,,19/07/2007,2087,82,4207,26,BrF,15/03/2010,2005,0,14.7
3758,8093.128121,2985,A,24.2,,19/07/2007,2223,82,4222,47,H,07/09/2010,2003,0,15.0
3759,6699.396194,1384,A,23.0,,20/07/2007,2088,82,4221,46,BrF,10/08/2009,1998,0,14.9
3763,6542.566017,3515,A,25.0,,21/07/2007,2089,82,4232,60,ABX,03/03/2010,2005,1,15.7
3764,1147.192528,1744,A,24.9,,21/07/2007,2089,82,4232,60,BrM,02/09/2010,2001,1,15.7
3764,4446.405089,1744,A,24.9,,21/07/2007,2089,82,4232,60,BrM,02/09/2010,2001,1,15.7
3767,3142.683768,1783,A,24.8,,22/07/2007,2224,82,4233,61,BrM,15/03/2010,2003,1,15.9
3768,1297.716261,4936,SA,23.8,,22/07/2007,2224,82,4233,61,ABX,06/12/2011,2006,0,13.8
3770,5216.823764,3641,A,24.5,,22/07/2007,2224,82,4279,126,ABX,22/02/2009,2005,0,15.5
3771,4350.684955,4883,SA,24.2,,24/07/2007,2225,82,4309,-3,FLOAT,04/09/2013,2006,0,14.5
3772,3104.515056,4910,SA,23.4,,24/07/2007,2225,82,4296,168,ABX,16/08/2009,2006,0,13.7
3773,3915.042601,4870,A,23.7,,24/07/2007,2225,82,4310,-3,FLOAT,16/01/2008,2006,0,14.7
3774,4877.243015,3517,A,24.0,,24/07/2007,2225,82,4296,168,BrF,29/08/2012,2005,0,14.4
3775,9559.017505,3615,A,26.6,,24/07/2007,2225,82,4212,33,BrM,28/08/2009,2005,1,15.9
3776,8587.938319,503,A,24.5,,24/07/2007,2225,82,4212,33,BrF,11/01/2008,1993,0,14.0
3777,3475.451895,4918,SA,26.2,,24/07/2007,2225,82,4300,174,ABX,28/08/2007,2006,1,15.6
3778,6838.234945,4894,SA,25.4,,25/07/2007,2090,82,4241,71,ABX,13/08/2008,2006,1,16.2
3779,4691.403909,1805,A,24.2,,26/07/2007,2091,82,4243,72,BrF,28/08/2010,2003,0,14.0
3780,6802.103021,4892,SA,25.7,,26/07/2007,2091,82,4243,72,ABX,28/09/2013,2006,1,16.1
3781,3293.733145,4876,A,23.1,,26/07/2007,2091,82,4216,39,ABX,03/02/2008,2006,0,13.5
3782,6341.353868,3505,A,23.6,,26/07/2007,2091,82,4243,72,H,05/09/2009,2005,0,14.0
3783,6644.956651,1244,A,23.2,,26/07/2007,2091,82,4241,71,BrF,17/07/2008,1997,0,15.1
3784,3475.982254,4871,A,24.5,,26/07/2007,2091,82,4243,72,ABX,05/09/2010,2006,0,16.0
3785,115868.9295,1533,A,26.1,,27/07/2007,2092,82,4264,99,BrM,22/01/2015,1999,1,16.5
3786,3801.187903,4954,A,26.2,,27/07/2007,2092,82,4264,99,ABX,17/02/2015,2006,1,16.0
3787,4362.786659,4884,SA,26.6,,27/07/2007,2092,82,4259,93,ABX,02/08/2007,2006,1,15.9
3788,2696.457076,3580,A,24.2,,27/07/2007,2092,82,4264,99,BrF,14/08/2008,2005,0,14.9
3789,2845.207031,4872,A,24.5,,29/07/2007,2226,82,4261,95,BrM,17/02/2015,2006,1,16.3
3790,5375.82695,3596,A,24.0,,30/07/2007,2227,82,4278,125,ABX,21/02/2015,2005,0,15.5
3804,1610.937169,1886,A,24.9,,12/08/2007,2108,82,4283,134,BrM,16/02/2010,2002,1,15.4
3805,2146.169101,3519,A,26.7,,15/08/2007,2230,82,4197,12,BrM,31/08/2010,2005,1,16.7
3806,3512.266248,4870,A,24.3,,15/08/2007,2230,82,4310,-3,FLOAT,16/01/2008,2006,0,14.4
3807,3088.052799,930,A,24.8,,15/08/2007,2230,82,4197,12,BrF,19/02/2013,1994,0,15.7
3808,1412.874318,1826,A,24.7,,15/08/2007,2230,82,4195,9,BrF,21/01/2015,2003,0,16.0
3809,5560.824978,3445,A,26.6,,15/08/2007,2230,82,4304,172,BrM,08/01/2008,2005,1,16.8
3810,7022.762315,3490,A,24.8,,15/08/2007,2230,82,4208,27,BrF,26/02/2015,2005,0,15.6
3811,5426.90325,3087,A,25.3,,15/08/2007,2230,82,4208,27,BrM,20/02/2015,2004,1,16.1
3813,3664.277587,4912,SA,23.6,,18/08/2007,2231,82,4254,86,ABX,25/08/2008,2006,0,15.1
3814,4900.467454,4915,SA,25.6,,18/08/2007,2231,82,4254,86,ABX,30/08/2007,2006,1,17.0
3815,5013.540868,4950,A,23.0,,18/08/2007,2231,82,4253,85,ABX,12/08/2008,2006,0,15.1
3816,4983.096787,1890,A,25.2,,20/08/2007,2232,82,4293,160,BrM,30/01/2008,2003,1,16.0
3817,6337.903104,5116,SA,26.3,,20/08/2007,2232,82,4285,137,ABX,18/04/2013,2006,1,16.6
3817,6713.418222,5116,SA,26.3,,20/08/2007,2232,82,4285,137,ABX,18/04/2013,2006,1,16.6
3818,3101.514333,1848,A,25.9,,21/08/2007,2112,82,4207,26,BrM,13/03/2010,2003,1,16.2
3819,4597.064343,3572,A,25.5,,21/08/2007,2112,82,4311,-3,FLOAT,25/08/2008,2005,1,16.8
3820,2457.796274,4902,SA,25.2,,21/08/2007,2112,82,4206,25,ABX,08/06/2013,2006,1,16.8
3821,4122.581854,4881,A,25.9,,22/08/2007,2233,82,4246,76,BrM,09/01/2009,2005,1,16.9
3822,5463.362024,4917,SA,24.5,,22/08/2007,2233,82,4195,9,ABX,23/02/2015,2006,0,14.2
3823,2525.919312,2991,A,25.9,,22/08/2007,2233,82,4303,179,BrM,27/01/2015,2003,1,17.3
3824,4374.814219,1852,A,24.6,,22/08/2007,2233,82,4246,76,BrF,04/08/2014,2003,0,16.1
3825,4194.358557,1754,A,26.1,,22/08/2007,2233,82,4250,81,BrM,25/08/2008,2001,1,17.7
3827,3446.193225,1707,A,24.3,,22/08/2007,2233,82,4247,77,BrF,27/01/2015,2001,0,17.1
3828,2599.119599,1895,A,24.5,,22/08/2007,2233,82,4250,81,BrF,26/02/2010,2003,0,18.0
3829,4523.78118,3021,A,24.5,,23/08/2007,2113,82,4236,66,BrM,28/08/2008,2004,1,16.8
3830,9072.120203,1193,A,25.0,,23/08/2007,2113,82,4223,48,BrF,23/08/2007,1996,0,14.9
3831,2759.954792,1553,A,25.8,,23/08/2007,2113,82,4224,50,BrM,23/02/2010,1999,1,16.1
3832,5056.994124,3608,A,24.5,,23/08/2007,2113,82,4224,50,BrF,17/09/2014,2005,0,15.9
3833,2783.009321,2990,A,26.7,,23/08/2007,2113,82,4223,48,BrM,17/08/2010,2004,1,15.7
3833,4309.419998,2990,A,26.7,,23/08/2007,2113,82,4223,48,BrM,17/08/2010,2004,1,15.7
3834,4162.643734,1607,A,24.6,,28/08/2007,2234,82,4198,13,BrM,26/02/2015,2001,1,16.9
3835,3567.929266,1778,A,24.0,,29/08/2007,2235,82,4198,13,BrF,29/08/2007,2002,0,17.9
3836,5743.9819,4904,SA,24.1,,29/08/2007,2235,82,4219,43,ABX,25/01/2015,2006,0,14.7
3837,3713.261359,5099,SA,25.5,,29/08/2007,2235,82,4201,16,ABX,16/09/2009,2006,1,16.2
3838,5463.029709,1543,A,24.6,,29/08/2007,2235,82,4218,42,BrM,14/09/2009,1999,1,16.2
3839,3867.008702,5071,OFL,26.7,,30/08/2007,2236,82,4191,4,OFL,26/08/2010,2007,1,15.5
3840,3594.679262,3500,A,23.9,,30/08/2007,2236,82,4199,14,BrF,21/08/2009,2005,0,15.9
3841,2739.884004,911,A,26.6,,30/08/2007,2236,82,4191,4,BrM,08/09/2010,1994,1,16.4
3842,3330.220528,1854,A,24.9,,30/08/2007,2236,82,4219,43,BrF,05/09/2009,2003,0,14.6
3843,4471.259911,4917,SA,24.1,,30/08/2007,2236,82,4195,9,ABX,23/02/2015,2006,0,14.0
3844,2577.254791,4939,A,24.4,,30/08/2007,2236,82,4191,4,ABX,19/08/2010,2006,1,15.1
3845,3323.8355,4969,SA,24.0,,30/08/2007,2236,82,4199,14,ABX,16/02/2009,2006,0,15.8
3846,3243.580094,3463,A,25.3,,30/08/2007,2236,82,4198,13,ABX,30/08/2007,2004,1,18.0
3847,4796.196067,3519,A,26.3,,31/08/2007,2237,82,4197,12,BrM,31/08/2010,2005,1,16.8
3848,8588.085924,1762,A,26.0,,31/08/2007,2237,82,4200,15,BrM,05/02/2015,2002,1,16.0
3849,5905.021256,1499,A,25.0,,31/08/2007,2237,82,4195,9,BrM,19/02/2013,1999,1,15.9
3850,3676.188985,497,A,26.7,,31/08/2007,2237,82,4194,8,BrM,31/08/2007,1993,1,16.7
3851,9772.576408,1170,A,24.9,,01/09/2007,2118,82,4261,95,BrF,05/08/2008,1997,0,17.0
3852,4016.662086,4872,A,25.7,,01/09/2007,2118,82,4261,95,BrM,17/02/2015,2006,1,16.2
3853,5318.034396,1489,A,25.2,,01/09/2007,2118,82,4275,118,BrM,22/02/2015,1999,1,16.3
3854,3572.127494,2963,A,24.6,,03/09/2007,2121,82,4254,86,H,29/07/2010,2003,0,14.9
3855,2669.751112,3089,A,26.6,,03/09/2007,2121,82,4254,86,BrM,25/01/2015,2004,1,17.3
3856,2984.943881,3608,A,24.1,,06/09/2007,2124,82,4224,50,BrF,17/09/2014,2005,0,14.7
3857,2954.10381,1757,A,24.6,,06/09/2007,2124,82,4230,58,BrF,07/09/2010,2001,0,16.1
3858,4202.266679,1361,A,25.0,,06/09/2007,2124,82,4225,51,BrF,15/03/2010,1998,0,15.9
3859,3224.749927,4902,A,26.5,,09/01/2008,2131,85,4321,11,BrM,08/06/2013,2006,1,16.9
3861,3341.890783,1826,A,24.4,,09/01/2008,2131,85,4320,9,BrF,21/01/2015,2003,0,15.8
3862,6238.017314,1740,A,25.5,,09/01/2008,2131,85,4316,5,BrF,24/01/2009,2001,0,15.1
3863,4888.456196,1187,A,27.1,,09/01/2008,2131,85,4316,5,BrM,05/09/2010,1996,1,15.9
3864,5082.738059,3446,A,23.9,,10/01/2008,2238,85,4332,26,BrF,15/03/2010,2005,0,14.1
3865,4623.9843,4887,A,26.2,,10/01/2008,2238,85,4396,112,ABX,23/08/2010,2006,1,16.0
3865,6675.908139,4887,A,26.2,,10/01/2008,2238,85,4396,112,ABX,23/08/2010,2006,1,16.0
3866,2941.817093,5139,J,23.4,,10/01/2008,2238,85,4332,26,OFL,21/01/2008,2007,0,12.2
3867,3053.644452,1415,A,24.2,,11/01/2008,2132,85,4341,39,BrF,25/01/2013,1998,0,14.0
3868,4683.954028,1743,A,25.0,,11/01/2008,2132,85,4341,39,BrM,02/01/2009,2002,1,15.9
3869,4174.814959,1766,A,25.4,,11/01/2008,2132,85,4341,39,ABX,26/08/2008,2003,1,14.8
3870,6781.462872,2966,A,25.7,,11/01/2008,2132,85,4330,24,BrM,03/02/2015,2004,1,16.2
3872,8116.910136,1852,A,24.4,,12/01/2008,2239,85,4370,76,BrF,04/08/2014,2003,0,15.8
3873,6394.169245,4881,A,28.5,,12/01/2008,2239,85,4370,76,BrM,09/01/2009,2005,1,16.1
3874,6787.899404,4912,A,23.4,,12/01/2008,2239,85,4378,86,ABX,25/08/2008,2006,0,14.7
3875,8207.182809,1664,A,23.5,,12/01/2008,2239,85,4368,74,BrF,24/01/2009,2002,0,14.0
3876,3581.98721,3462,A,24.5,,12/01/2008,2239,85,4342,40,BrF,18/01/2015,2005,0,16.0
3877,8391.103678,2964,A,25.9,,12/01/2008,2239,85,4369,75,BrM,19/01/2008,2003,1,16.8
